Series W 1—7167 / Sub-annually resolved meteorological data
ID	NO	START 2	YBC D13C	CF 3	START 3	ATM D13C	CF 4	END	
W 2449	2449	3 Jan 1835	-9.10365692953424	Ridley [Supp]	25 Aug 1974	-5.19	Frappier N [Supp]	###	
W 2451	2451	10 Nov 1834	-9.54089943823274	Ridley [Supp]	7 Aug 1974	-5.45	Frappier N [Supp]	###	
W 2453	2453	20 Sep 1834	-9.85	Ridley [Supp]	23 Jul 1974	-5.37	Frappier N [Supp]	###	
W 2455	2455	6 Aug 1834	-10.09	Ridley [Supp]	5 Jul 1974	-5.36	Frappier N [Supp]	###	
W 2457	2457	6 Jul 1834	-10.09	Ridley [Supp]	17 Jun 1974	-5.10	Frappier N [Supp]	###	
W 2459	2459	17 Jun 1834	-9.98	Ridley [Supp]	2 Jun 1974	-5.13	Frappier N [Supp]	###	
W 2461	2461	3 Jun 1834	-9.56	Ridley [Supp]	15 May 1974	-4.535	Frappier N [Supp]	###	
W 2463	2463	15 May 1834	-9.49	Ridley [Supp]	30 Apr 1974	-4.242	Frappier N [Supp]	###	
W 2465	2465	11 Apr 1834	-9.31	Ridley [Supp]	12 Apr 1974	-4.103	Frappier N [Supp]	###	
W 2467	2467	16 Feb 1834	-9.38	Ridley [Supp]	28 Mar 1974	-4.108	Frappier N [Supp]	###	
W 2469	2469	10 Dec 1833	-9.51	Ridley [Supp]	10 Mar 1974	-4.046	Frappier N [Supp]	###	
W 2471	2471	2 Oct 1833	-9.48	Ridley [Supp]	24 Feb 1974	-3.864	Frappier N [Supp]	###	
W 2473	2473	6 Aug 1833	-9.57	Ridley [Supp]	6 Feb 1974	-3.486	Frappier N [Supp]	###	
W 2475	2475	26 Jun 1833	-9.5	Ridley [Supp]	22 Jan 1974	-3.352	Frappier N [Supp]	###	
W 2477	2477	22 May 1833	-8.79	Ridley [Supp]	4 Jan 1974	-3.283	Frappier N [Supp]	###	
W 2479	2479	11 Apr 1833	-8.62	Ridley [Supp]	16 Dec 1973	-3.347	Frappier N [Supp]	###	
W 2481	2481	15 Feb 1833	-8.88	Ridley [Supp]	2 Dec 1973	-3.842	Frappier N [Supp]	###	
W 2483	2483	10 Dec 1832	-9.3	Ridley [Supp]	13 Nov 1973	-4.014	Frappier N [Supp]	###	
W 2485	2485	3 Oct 1832	-9.71	Ridley [Supp]	30 Oct 1973	-4.232	Frappier N [Supp]	###	
W 2487	2487	6 Aug 1832	-10.04	Ridley [Supp]	11 Oct 1973	-4.16	Frappier N [Supp]	###	
W 2489	2489	29 Jun 1832	-9.99	Ridley [Supp]	27 Sep 1973	-4.033	Frappier N [Supp]	###	
W 2491	2491	11 Jun 1832	-9.99	Ridley [Supp]	9 Sep 1973	-4.038	Frappier N [Supp]	###	
W 2493	2493	30 May 1832	-9.56	Ridley [Supp]	23 Jul 1973	-5.169	Frappier N [Supp]	###	
W 2495	2495	14 May 1832	-9.23	Ridley [Supp]	17 Jun 1973	-6.803	Frappier N [Supp]	###	
W 2497	2497	11 Apr 1832	-9.06	Ridley [Supp]	26 May 1973	-7.296	Frappier N [Supp]	###	
W 2499	2499	25 Jan 1832	-9.09	Ridley [Supp]	xnp	xnp	xnp	###	
W 2501	2501	15 Oct 1831	-9.35	Ridley [Supp]	xnp	xnp	xnp	###	
W 2503	2503	6 Aug 1831	-9.9	Ridley [Supp]	xnp	xnp	xnp	###	
W 2505	2505	8 Jul 1831	-9.8	Ridley [Supp]	xnp	xnp	xnp	###	
W 2507	2507	22 Jun 1831	-9.84	Ridley [Supp]	xnp	xnp	xnp	###	
W 2509	2509	11 Jun 1831	-9.75	Ridley [Supp]	xnp	xnp	xnp	###	
W 2511	2511	31 May 1831	-9.47	Ridley [Supp]	xnp	xnp	xnp	###	
W 2513	2513	13 May 1831	-9.15	Ridley [Supp]	xnp	xnp	xnp	###	
W 2515	2515	11 Apr 1831	-8.52	Ridley [Supp]	xnp	xnp	xnp	###	
W 2517	2517	1 Mar 1831	-8.67	Ridley [Supp]	xnp	xnp	xnp	###	
W 2519	2519	19 Jan 1831	-9.21	Ridley [Supp]	xnp	xnp	xnp	###	
W 2521	2521	7 Dec 1830	-9.32	Ridley [Supp]	xnp	xnp	xnp	###	
W 2523	2523	27 Oct 1830	-9.55	Ridley [Supp]	xnp	xnp	xnp	###	
W 2525	2525	15 Sep 1830	-9.48	Ridley [Supp]	xnp	xnp	xnp	###	
W 2527	2527	6 Aug 1830	-9.6	Ridley [Supp]	xnp	xnp	xnp	###	
W 2529	2529	28 Jun 1830	-9.42	Ridley [Supp]	xnp	xnp	xnp	###	
W 2531	2531	20 May 1830	-8.77	Ridley [Supp]	xnp	xnp	xnp	###	
W 2533	2533	11 Apr 1830	-8.13	Ridley [Supp]	xnp	xnp	xnp	###	
W 2535	2535	17 Feb 1830	-8.32	Ridley [Supp]	xnp	xnp	xnp	###	
W 2537	2537	10 Dec 1829	-8.85	Ridley [Supp]	xnp	xnp	xnp	###	
W 2539	2539	1 Oct 1829	-8.9	Ridley [Supp]	xnp	xnp	xnp	###	
W 2541	2541	6 Aug 1829	-9.41	Ridley [Supp]	xnp	xnp	xnp	###	
W 2543	2543	1 Jul 1829	-9.31351104625514	Ridley [Supp]	xnp	xnp	xnp	###	
W 2545	2545	7 Jun 1829	-8.95638816302984	Ridley [Supp]	xnp	xnp	xnp	###	
W 2547	2547	14 May 1829	-9.12311127702176	Ridley [Supp]	xnp	xnp	xnp	###	
W 2549	2549	11 Apr 1829	-8.56375029694235	Ridley [Supp]	xnp	xnp	xnp	###	
W 2551	2551	25 Feb 1829	-8.87253334238301	Ridley [Supp]	xnp	xnp	xnp	###	
